id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.58714E+18,1.58711E+18,2022-10-31 19:53:47 Egypt Standard Time,10/31/2022,7:53:47 PM,200,1.21021E+18,3sw12,Abdulrahman MUD,,@areyohappy ???? ???? ??????,ar,[],[],[],1,0,0,[],[],https://twitter.com/3sw12/status/1587140793780797441,FALSE,,0,,,,,,,,"[{'screen_name': 'areyohappy', 'name': 'AA', 'id': '1581769488449654785'}]",,,,
1.58714E+18,1.58713E+18,2022-10-31 19:53:41 Egypt Standard Time,10/31/2022,7:53:41 PM,200,1.53608E+18,ans529156112,???,,@Om8Ph @1SMi_ ?? ??? ?????? ????? ????? ????? ???? ???? ????? ??? ?????? ???????,ar,[],[],[],0,0,0,[],[],https://twitter.com/ans529156112/status/1587140769978224644,FALSE,,0,,,,,,,,"[{'screen_name': 'Om8Ph', 'name': '???????? ????', 'id': '1574698328507432961'}, {'screen_name': '1SMi_', 'name': '??? ?', 'id': '1131240732646363136'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:39 Egypt Standard Time,10/31/2022,7:53:39 PM,200,3202109818,asromaarabic,?? ?? ???? ????,,?21: ???? ?? ???? ???? ??? ????? ?????? ????? ???? ?? ??????! ?????? ????? ?? ???? ????? ????? ??   #??????_???? 0?? - 0?? #?????_????,ar,[],[],[],0,0,0,"['??????_????', '?????_????']",[],https://twitter.com/ASRomaArabic/status/1587140758498418690,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58707E+18,2022-10-31 19:53:32 Egypt Standard Time,10/31/2022,7:53:32 PM,200,1.48101E+18,ahmadba18385853,Ahmad basha,,"@fayez2013851 ??? ???? ?? ???? ???? ????? ?? ???? ?????? ????? ?? ???? ??? ???? ?????? ? ????? ?? ???? ?????? ???? ????????? ???? ???? ???? ??????? ???????? ????? ?? ?????? ??????? ???? ???? ??????? ????????? ????????? ???? ?? ?? ???? ?? ??????? ..?? ???? ??? ???? ???? ????????? ??? ?????",ar,[],[],[],0,0,0,[],[],https://twitter.com/Ahmadba18385853/status/1587140730027651072,FALSE,,0,,,,,,,,"[{'screen_name': 'fayez2013851', 'name': '?.???? ??? ?????', 'id': '721614019761541120'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:25 Egypt Standard Time,10/31/2022,7:53:25 PM,200,288406313,haifa_alhamdan1,HAIFA ????,,@Turki_alalshikh ???? ??? ???? ?????? ??? ????????? ?????,ar,[],[],[],0,0,0,[],[],https://twitter.com/haifa_alhamdan1/status/1587140700059181058,FALSE,,0,,,,,,,,"[{'screen_name': 'Turki_alalshikh', 'name': 'TURKI ALALSHIKH', 'id': '419107960'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:23 Egypt Standard Time,10/31/2022,7:53:23 PM,200,1.40627E+18,saidmouloudmez1,Said Mouloud Meziani,,@shafiee_ola ?????????? ????????? ??? ??? ?????? ?????? ??????. ???? ??????? ??? ?????? ???? ???? ???? ??????? ???????? ??????? ???? ??? ?????? ?? ??? ?????? ??? ???? ? ?????. ????? ???????? ?? ?????? ?????? ??????? ???? ?????? ??? ??? ?????.,ar,[],[],[],0,0,0,[],[],https://twitter.com/SaidMouloudMez1/status/1587140693281177600,FALSE,,0,,,,,,,,"[{'screen_name': 'shafiee_ola', 'name': '???? ????', 'id': '1321881615409303554'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:15 Egypt Standard Time,10/31/2022,7:53:15 PM,200,347131861,trtarabi,TRT ????,,"""????? ???? ?? ??????? ?????"".. ????? ??????? ???? ???????? ??????? ?? ????? ?? ??????? ?? ????????.. ?? ??????  https://t.co/ExR1auBAWt",ar,[],[],['https://pbs.twimg.com/media/Fgan6S0VEAAVl80.jpg'],1,0,7,[],[],https://twitter.com/TRTArabi/status/1587140659751882752,FALSE,,1,https://pbs.twimg.com/media/Fgan6S0VEAAVl80.jpg,,,,,,,[],,,,
1.58714E+18,1.58713E+18,2022-10-31 19:53:08 Egypt Standard Time,10/31/2022,7:53:08 PM,200,3315956262,fhoodm2,fhood ..,,@IttiMania @Hamedallah_9 @majed_ma_10 @momen_7s ???? ????? ???? ??????? ??????? ??? ???? ???? ????? ????? ?????? ???? ???????,ar,[],[],[],0,0,0,[],[],https://twitter.com/Fhoodm2/status/1587140628244217860,FALSE,,0,,,,,,,,"[{'screen_name': 'IttiMania', 'name': 'ITTI MANIA', 'id': '4593144521'}, {'screen_name': 'Hamedallah_9', 'name': 'abderrazak Hamdallah', 'id': '1206689017816850432'}, {'screen_name': 'majed_ma_10', 'name': '???? ???', 'id': '603967359'}, {'screen_name': 'momen_7s', 'name': 'Momen', 'id': '2215822002'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:06 Egypt Standard Time,10/31/2022,7:53:06 PM,200,1.5745E+18,eaali01,?????? ??? ????? ?????? ???????,,?? ?????? ??? ????? ????? ?? ??????? ???????? ???? ?????? ??? ?????? ????? ?? ??? ?????? ????? ????? ?????? ???? ???? ??? ?? ???? ?? ????? ?????? ?? ?? ??? ????? ????? ??? ???? ????? ???????? ???? ????? ???? ????? ????? ??? ?????? ????? ?????? ?????? ???? ???? ???? ???? ???????,ar,[],[],[],1,0,0,[],[],https://twitter.com/eaali01/status/1587140623437627394,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:53:01 Egypt Standard Time,10/31/2022,7:53:01 PM,200,251233551,dashtibomb,??????? ????????????,,#???_????_?????_??? ????,und,[],[],[],0,0,0,['???_????_?????_???'],[],https://twitter.com/dashtibomb/status/1587140599295221766,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:52:39 Egypt Standard Time,10/31/2022,7:52:39 PM,200,1.18413E+18,darkamaziarabic,????? ???? ????,,????? ?? ????? ???? ?????? ?? ????? ??????? ??????? ??? ??? ???????  ??????? ??? ??????  https://t.co/yynijV9c9j   https://t.co/os6LxOiPMu  https://t.co/Ko9z8t4VF6,ar,[],"['https://t.me/DarkaMaziArabic', 'https://darkamazi.net/arabic/archives/1030518']",['https://pbs.twimg.com/media/Fgan4b3WAAYlpLR.jpg'],0,0,0,[],[],https://twitter.com/DarkaMaziArabic/status/1587140508446605313,FALSE,,1,https://pbs.twimg.com/media/Fgan4b3WAAYlpLR.jpg,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:52:38 Egypt Standard Time,10/31/2022,7:52:38 PM,200,1.33408E+18,hicham20634414,???????????????????? ???? ??????? ??????,,???? ?????? ?? ???? ??????? ?? ??????? ... ??? ?????? ?? ?????? ???? ?? ???? ???? 24 ???????? ? ?? ????? ??? ??????? ?? ????? ??????? ??????  ?? ???? ?? ???? ??????? ? ?????? ?????? ??????? ???? ??? ???????  https://t.co/Lj3MFi4aib,ar,[],[],['https://pbs.twimg.com/media/Fgan3ypXgAAMLrX.jpg'],0,0,1,[],[],https://twitter.com/Hicham20634414/status/1587140502637379584,FALSE,,1,https://pbs.twimg.com/media/Fgan3ypXgAAMLrX.jpg,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:52:14 Egypt Standard Time,10/31/2022,7:52:14 PM,200,3207433294,gefial,?????,,#???_????_?????_???  https://t.co/tc38Kxeawq,qme,[],[],[],0,0,0,['???_????_?????_???'],[],https://twitter.com/gefial/status/1587140401848360960,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1587140376338513922/pu/img/9rJmRfMuQPu-4x9l.jpg,,,,,,,[],,,,
1.58714E+18,1.58705E+18,2022-10-31 19:52:11 Egypt Standard Time,10/31/2022,7:52:11 PM,200,4060055293,ginral_818,?????? ??????,,"@TEYP @akhbar ????? ??? ???? ????? ????? ""???? ????? ????? ? ???? : ( ?? ??? ??? ???? ? ?? ????? ? ?? ???? ??? ???? ??? ??????? )",ar,[],[],[],0,0,0,[],[],https://twitter.com/ginral_818/status/1587140392809631745,FALSE,,0,,,,,,,,"[{'screen_name': 'TEYP', 'name': '?????', 'id': '17640712'}, {'screen_name': 'akhbar', 'name': 'Akhbar Al Aan ????? ????', 'id': '143531181'}]",,,,
1.58714E+18,1.58709E+18,2022-10-31 19:52:09 Egypt Standard Time,10/31/2022,7:52:09 PM,200,2886200221,eaae740b204d4ae,HANI. SULTAN.,,@ALAHLIFM ???? ?? ???? ????? ?? ??????? .  ?????? ?????? ?? ?????? ?? ??? ????? ???? ????? ?????? ???????? .. ???? ?????? ?????? ????? ??????? ???? ???  ?????? ???? ????? ???? ??????  ???? ??? ???? ??? ??? ??? ?????  ???? ???? ????? ??? ???? ??? ??? ??? ???????? ?? ??????  ????? ???? ?????,ar,[],[],[],0,0,0,[],[],https://twitter.com/eaae740b204d4ae/status/1587140381438779402,FALSE,,0,,,,,,,,"[{'screen_name': 'ALAHLIFM', 'name': '??? ??????', 'id': '1413873458790928397'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:52:07 Egypt Standard Time,10/31/2022,7:52:07 PM,200,3202109818,asromaarabic,?? ?? ???? ????,,?19: ????????!! ???? ????? ?? ???? ???? ??? ?? ?????? ????? ?? ?????? ?????? ???? ?? ??????!!    #??????_???? 0?? - 0?? #?????_????,ar,[],[],[],0,0,2,"['??????_????', '?????_????']",[],https://twitter.com/ASRomaArabic/status/1587140373427720192,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:59 Egypt Standard Time,10/31/2022,7:51:59 PM,200,1280188028,xonaby,Mohammed Ismail,,#???_????_?????_???,qht,[],[],[],0,0,0,['???_????_?????_???'],[],https://twitter.com/XOnaby/status/1587140342125674498,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:53 Egypt Standard Time,10/31/2022,7:51:53 PM,200,1.38772E+18,mahcinema,Mahmoud Aladdin ????,,???? ????? ???? ??????? ????? ?? #NowWatching ?????? ???  https://t.co/nFDJXWmkX6,ar,[],[],['https://pbs.twimg.com/media/FganszWX0Ag_QkG.jpg'],1,0,0,['nowwatching'],[],https://twitter.com/MahCinema/status/1587140313906388993,FALSE,,1,https://pbs.twimg.com/media/FganszWX0Ag_QkG.jpg,,,,,,,[],,,,
1.58714E+18,1.58713E+18,2022-10-31 19:51:45 Egypt Standard Time,10/31/2022,7:51:45 PM,200,1.30168E+18,mryf_7,:(,,@_7as77 ????,ar,[],[],[],0,0,1,[],[],https://twitter.com/MRyf_7/status/1587140283061387266,FALSE,,0,,,,,,,,"[{'screen_name': '_7as77', 'name': '??? ???? ?????\uea00', 'id': '1446703480878649345'}]",,,,
1.58714E+18,1.58707E+18,2022-10-31 19:51:44 Egypt Standard Time,10/31/2022,7:51:44 PM,200,1.12893E+18,marwanof1,Marwan. 30,,@mahmouddubai @JamalAlBah ????? ?????. ??? ??? ???? ???? (????).  ??? ??? ???? ????    ???? ??? ????? ???. ?? ??? ???????   ?????? ?????? ? ??????,ar,[],[],[],0,0,0,[],[],https://twitter.com/Marwanof1/status/1587140279211106304,FALSE,,0,,,,,,,,"[{'screen_name': 'mahmouddubai', 'name': '???????? ??????????? ????', 'id': '358374681'}, {'screen_name': 'JamalAlBah', 'name': '???? ???? ????', 'id': '305436564'}]",,,,
1.58714E+18,1.58707E+18,2022-10-31 19:51:41 Egypt Standard Time,10/31/2022,7:51:41 PM,200,1.54641E+18,alirezam2004,Å?Ï????,,@the_hiroka ??? ?? ??? ???? ?/?? ???  ?? ???? ???? ???? ?????  ????? ?????? ?????,fa,[],[],[],0,0,0,[],[],https://twitter.com/ALIREZAM2004/status/1587140265772548096,FALSE,,0,,,,,,,,"[{'screen_name': 'the_hiroka', 'name': '????? ?? ??????', 'id': '1523290761424424960'}]",,,,
1.58714E+18,1.54654E+18,2022-10-31 19:51:37 Egypt Standard Time,10/31/2022,7:51:37 PM,200,1.53509E+18,arabbialjjaval1,???? ????????,,@shimi_shimon ??????? ?? ???? ???? ?? ???????..?? ???? ??.. ??.. ??????,ar,[],[],[],0,0,0,[],[],https://twitter.com/ArabbiAljjaval1/status/1587140247892148225,FALSE,,0,,,,,,,,"[{'screen_name': 'shimi_shimon', 'name': 'Shimi shimon', 'id': '66287969'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:34 Egypt Standard Time,10/31/2022,7:51:34 PM,200,1346961678,_95lx,?????? ? ????,,"?????? ? ??? ( ?? ??? ??? ???? ? ?? ????? ? ?? ???? ??? ???? ??? ??????? )  ????? ???? ????? ???? ???? ??? ??? ?? ??? ???????? ? ?????? ???? ????? ? ????? ???? ????? ?? ?? ???? ??? ?????? ?? ??? ?????? ?? ???? ?????? ??? ? ????? ?? ??? ???????? ?????? ?????? .  #????_???????",ar,[],[],[],0,0,1,['????_???????'],[],https://twitter.com/_95lx/status/1587140236462723074,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58711E+18,2022-10-31 19:51:33 Egypt Standard Time,10/31/2022,7:51:33 PM,200,1.45305E+18,pirzqdlyfzrujge,??????? ...???????.....,,@AJArabic ?? ??? ?? ??? ?? ??? ???? ???? ???????,ar,[],[],[],0,0,0,[],[],https://twitter.com/PiRzqdlyFZRUJGe/status/1587140231765032961,FALSE,,0,,,,,,,,"[{'screen_name': 'AJArabic', 'name': '???? ???????', 'id': '5536782'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:33 Egypt Standard Time,10/31/2022,7:51:33 PM,200,1.57559E+18,ljnwblr30807207,???? ?????? ?????? ?????????,,#???_?????_????_????_????,qht,[],[],[],0,0,0,['???_?????_????_????_????'],[],https://twitter.com/ljnwblr30807207/status/1587140231374970881,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:14 Egypt Standard Time,10/31/2022,7:51:14 PM,200,266468024,alsharq_portal,????? ????? - ???,,????? ???????? ???? ??? ????.. ?????? ????? ????? ?????? ?????? ??????    https://t.co/zD5mOsvHQw #???_????_?????_??? #???2022,ar,[],['https://shrq.me/nbpbvs'],[],0,0,0,"['???_????_?????_???', '???2022']",[],https://twitter.com/alsharq_portal/status/1587140153256058885,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:51:05 Egypt Standard Time,10/31/2022,7:51:05 PM,200,1.42615E+18,mj200300,????? ???? ??????? ?????? ????????2003?????? ????,,"????? ?????:  ????? ????? ???? ?????? ???? ????  ????% ? ???? ????? ?? ???%  ?? ??? ????",ar,[],[],[],0,0,0,[],[],https://twitter.com/MJ200300/status/1587140114291081218,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58709E+18,2022-10-31 19:50:56 Egypt Standard Time,10/31/2022,7:50:56 PM,200,1571079151,ariafarkamran,kamran,,@VOAfarsi ???? ???? ???? ????? ??? ???? #????_?????,fa,[],[],[],0,0,0,['????_?????'],[],https://twitter.com/AriafarKamran/status/1587140075003035650,FALSE,,0,,,,,,,,"[{'screen_name': 'VOAfarsi', 'name': 'VOA Farsi ???? ??????', 'id': '47448563'}]",,,,
1.58714E+18,1.58671E+18,2022-10-31 19:50:45 Egypt Standard Time,10/31/2022,7:50:45 PM,200,425400649,d7my6060,Abdulrahman Allahabi,,"@3m__1 ????? ?????? ??? ??????  ??? ???? ???? ????? ??? ???? ??? ????? ??? ???????",ar,[],[],[],0,0,0,[],[],https://twitter.com/d7my6060/status/1587140030857940994,FALSE,,0,,,,,,,,"[{'screen_name': '3m__1', 'name': '?????? ????', 'id': '2567732670'}]",,,,
1.58714E+18,1.5864E+18,2022-10-31 19:50:43 Egypt Standard Time,10/31/2022,7:50:43 PM,200,1.55624E+18,altawst,??????NOFAL,,@S_8_8_8 @m_ilix @boob6576 @Mena47639815 @MuntzrJafaar @ScreenMix ????? ??.?? ?????? ??. ? ???? ??? ????? ?? ????? ?? ?? ????? ?????? ??? ????? ????? ?? ??? ?????? ??? ??? ??????? ??????? ??????? ?????? ??? ??????? ?? ??????? ?? ?? ???? ?????? ??????? ?? ??? ???? ???? ?? ???? ???? ????? ???? ?????? ???? ?? ??? ????? ???? ?? ?????,ar,[],[],[],0,0,0,[],[],https://twitter.com/AltAwst/status/1587140023241129984,FALSE,,0,,,,,,,,"[{'screen_name': 'S_8_8_8', 'name': '???', 'id': '1429468160047128577'}, {'screen_name': 'm_ilix', 'name': '?? M??????', 'id': '1564489656'}, {'screen_name': 'boob6576', 'name': '????????', 'id': '857585952218378240'}, {'screen_name': 'Mena47639815', 'name': '????\u200d??Mena', 'id': '1564385006319026176'}, {'screen_name': 'MuntzrJafaar', 'name': '?????? ???????', 'id': '1224483650173054976'}, {'screen_name': 'ScreenMix', 'name': 'Screen Mix', 'id': '3331605652'}]",,,,
1.58714E+18,1.58714E+18,2022-10-31 19:50:37 Egypt Standard Time,10/31/2022,7:50:37 PM,200,4747899256,fn_9i,w,,????? ??????? ????????  @AW_8L8 | @7sainaljassmi    https://t.co/0DT3qU7dBm   #????_????    #???_????_?????_???,ar,"[{'screen_name': 'aw_8l8', 'name': '???? ??????', 'id': '1398373914150162441'}, {'screen_name': '7sainaljassmi', 'name': 'aljassmi ???? ??????', 'id': '316053407'}]",['https://www.tiktok.com/@aw8l8?_t=8WyErFn7QtG&_r=1'],[],0,0,0,"['????_????', '???_????_?????_???']",[],https://twitter.com/Fn_9i/status/1587139995361484800,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:50:37 Egypt Standard Time,10/31/2022,7:50:37 PM,200,1.35568E+18,deluceluckson,BlackMarket ???? ???? ????? ??,,????? ????? ? ???? ?????? ???? ????  ????_??????_?????_??????_???????_?????_????_??????_????????_?????_????????_?????_?????_????????_????????_???????_ ??????_?????_???? ??????_????? ???????? ????_???? ????? ??? ????_??????_????? #????..  https://t.co/2iCrotaiyB,ar,[],[],[],0,0,0,['????'],[],https://twitter.com/DeluceLuckson/status/1587139995273420808,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1587139953481359360/pu/img/wQmioQD4U_gPpOHO.jpg,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:50:33 Egypt Standard Time,10/31/2022,7:50:33 PM,200,1.37663E+18,na190001x,??? ???????,,??? #??????? ??? ??? ???? ???? ????? ???? ?? ??? ?????? ???? ?? ??? ????? ??? ???? ????  #???_????_?????_???,ar,[],[],[],0,0,0,"['???????', '???_????_?????_???']",[],https://twitter.com/na190001x/status/1587139981063196677,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:50:33 Egypt Standard Time,10/31/2022,7:50:33 PM,200,4893215716,ibhsamha,Egr. Ibrahim Samha,,"#???_????_????_???   ???? ????? ???? ??? ??? ???????? ????? ???? ????? ? ?? ????? ???? ??????? ?? ????? ????? ?????? ?? ???????? ??????? ?? ??? ?????? ?? ??????? ?????. ??? ???? ??? ??? ????? ?????? ?? ???? ??.",ar,[],[],[],0,0,0,['???_????_????_???'],[],https://twitter.com/IbHSamha/status/1587139980849053701,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:50:00 Egypt Standard Time,10/31/2022,7:50:00 PM,200,52032722,bbcarabic,BBC News ????,,"#??_??_??_???????: ??? ""????? ?????"" ???? ""????????"" ?????? ?????? ?????? ???? ???? ?? #????????   https://t.co/prtGeYLcD6",ar,[],['https://youtu.be/0hXpIOazbj0'],[],1,0,8,"['??_??_??_???????', '????????']",[],https://twitter.com/BBCArabic/status/1587139840348332035,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:49:55 Egypt Standard Time,10/31/2022,7:49:55 PM,200,1.58645E+18,alashkrm,???? ??????,,#???_????_????_??? ????,und,[],[],[],0,0,0,['???_????_????_???'],[],https://twitter.com/AlashkrM/status/1587139822199644164,FALSE,,0,,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:49:47 Egypt Standard Time,10/31/2022,7:49:47 PM,200,1.26607E+18,borets12,???? ????? ??? !?? Mega,,????? ????? ???? ????? ??? ???? ????? ????? ???? ?? ??? ?????? (paypal) ?? (???? ???? ) ?? ( USDT Binance )  ????  + ????? ??? ??? ??? ?? ??????? ????????   ???? ? ???? ??? ?? ??????? ????? ???????? ??  https://t.co/9gRbKYDaBE,ar,[],[],"['https://pbs.twimg.com/media/FganN0AWIAAEQe8.jpg', 'https://pbs.twimg.com/media/FganNz9WYAI6DoT.jpg', 'https://pbs.twimg.com/media/FganN0BWQAAYwV8.jpg', 'https://pbs.twimg.com/media/FganNz4XwAEFEYr.jpg']",0,0,0,[],[],https://twitter.com/Borets12/status/1587139788645322753,FALSE,,1,https://pbs.twimg.com/media/FganN0AWIAAEQe8.jpg,,,,,,,[],,,,
1.58714E+18,1.58714E+18,2022-10-31 19:49:40 Egypt Standard Time,10/31/2022,7:49:40 PM,200,1.15626E+18,norgan2020,??????,,#????_???? #???_????_????_???  https://t.co/g4wecwn2go,qme,[],[],['https://pbs.twimg.com/media/FganMt6WIAM8flP.jpg'],0,0,0,"['????_????', '???_????_????_???']",[],https://twitter.com/norgan2020/status/1587139757972275200,FALSE,,1,https://pbs.twimg.com/media/FganMt6WIAM8flP.jpg,,,,,,,[],,,,
